Customer_ID,Signup_Date,Plan_Type,Billing_Cycle,Tenure_Months,Monthly_Charges,Churn_Status,Churn_Reason,LTV,Region
CUST-21134,2024-03-05,Premium,Monthly,12,75.38,Yes,No_Reason,904.56,East
CUST-21135,2025-02-22,Basic,Monthly,13,15.69,No,N/A,203.97,West
CUST-21136,2025-02-18,Standard,Monthly,17,37.35,No,N/A,634.95,South
CUST-21137,2024-04-30,Premium,Annual,9,77.25,No,N/A,695.25,East
CUST-21138,2025-01-04,Premium,Monthly,19,81.16,Yes,Price,1542.04,West
CUST-21139,2024-09-29,Basic,Annual,17,15.54,No,N/A,264.18,West
CUST-21140,2024-04-24,Premium,Annual,9,75.41,No,N/A,678.69,North
CUST-21141,2024-03-21,Basic,Monthly,22,15.26,No,N/A,335.72,West
CUST-21142,2025-01-06,Premium,Annual,0,79.9,No,N/A,0.0,North
CUST-21143,2025-02-15,Basic,Annual,19,14.76,No,N/A,280.44,East
CUST-21144,2025-03-25,Basic,Monthly,4,15.63,Yes,Competitor,62.52,South
CUST-21145,2024-06-18,Standard,Annual,14,37.75,No,N/A,528.5,South
CUST-21977,2024-11-15,Standard,Monthly,24,37.74,No,N/A,905.76,South
CUST-21147,2024-05-31,Standard,Monthly,12,40.13,No,N/A,481.56,South
CUST-21148,2024-04-28,Basic,Annual,17,14.28,No,N/A,242.76,South
CUST-21149,2024-11-30,Premium,Monthly,9,76.13,Yes,Customer Support,685.17,North
CUST-21150,2025-03-05,Basic,Annual,9,14.83,Yes,Competitor,133.47,South
CUST-21151,2024-07-22,Standard,Annual,15,39.19,No,N/A,587.85,East
CUST-21153,2024-06-18,Premium,Monthly,5,78.55,Yes,Customer Support,392.75,South
CUST-21154,2024-03-28,Standard,Annual,17,37.22,No,N/A,632.74,West
CUST-21155,2024-02-16,Premium,Monthly,16,82.8,No,N/A,1324.8,West
CUST-21156,2024-05-10,Premium,Monthly,10,80.26,No,N/A,802.6,South
CUST-21157,2024-09-24,Basic,Monthly,13,15.09,No,N/A,196.17,North
CUST-21158,2025-01-03,Premium,Monthly,0,75.85,Yes,No_Reason,0.0,North
CUST-21159,2024-03-07,Standard,Monthly,11,37.66,No,N/A,414.26,North
CUST-21160,2025-04-30,Premium,Annual,8,77.08,No,N/A,616.64,North
CUST-21162,2024-07-10,Standard,Monthly,2,40.7,Yes,Price,81.4,East
CUST-21164,2024-05-31,Premium,Annual,24,75.89,No,N/A,1821.36,East
CUST-21165,2024-11-13,Standard,Monthly,11,39.07,Yes,Product Bug,429.77,South
CUST-21166,2024-11-19,Standard,Monthly,21,40.91,No,N/A,859.11,West
CUST-21167,2025-01-18,Basic,Monthly,8,15.02,No,N/A,120.16,East
CUST-21168,2024-02-18,Premium,Monthly,8,80.42,No,N/A,643.36,South
CUST-21169,2025-02-08,Standard,Monthly,13,38.17,No,N/A,496.21,North
CUST-21170,2024-09-02,Basic,Annual,7,14.38,Yes,Price,100.66,North
CUST-21171,2024-02-21,Standard,Annual,0,37.79,Yes,Price,0.0,East
CUST-21172,2025-03-13,Standard,Annual,18,39.06,Yes,No_Reason,703.08,East
CUST-21173,2024-06-25,Basic,Annual,13,14.61,No,N/A,189.93,South
CUST-21174,2024-04-10,Standard,Monthly,13,39.52,No,N/A,513.76,East
CUST-21175,2024-10-27,Premium,Annual,21,82.2,No,N/A,1726.2,West
CUST-21176,2024-06-29,Premium,Monthly,12,79.79,Yes,Customer Support,957.48,North
CUST-21179,2024-11-13,Basic,Annual,0,15.65,No,N/A,0.0,South
CUST-21180,2025-04-29,Standard,Monthly,13,38.55,No,N/A,501.15,South
CUST-21181,2024-05-02,Premium,Annual,13,80.9,No,N/A,1051.7,East
CUST-21182,2024-04-14,Premium,Annual,13,75.12,No,N/A,976.56,North
CUST-21183,2024-03-28,Standard,Monthly,1,39.52,Yes,No_Reason,39.52,East
CUST-21184,2024-09-24,Basic,Annual,6,15.11,Yes,No_Reason,90.66,West
CUST-21185,2024-04-07,Standard,Annual,8,37.24,No,N/A,297.92,South
CUST-21187,2024-06-17,Premium,Monthly,14,77.23,Yes,Competitor,1081.22,West
CUST-21188,2024-11-23,Basic,Annual,12,15.56,No,N/A,186.72,North
CUST-21189,2024-07-29,Premium,Monthly,24,81.86,No,N/A,1964.64,East
CUST-21190,2025-05-11,Standard,Annual,6,39.27,Yes,Product Bug,235.62,North
CUST-21191,2025-04-16,Basic,Annual,3,14.61,Yes,Competitor,43.83,West
CUST-21192,2024-11-24,Premium,Annual,8,75.69,No,N/A,605.52,West
CUST-21194,2024-09-26,Premium,Monthly,19,80.3,No,N/A,1525.7,North
CUST-21195,2025-05-12,Premium,Annual,21,82.09,Yes,Price,1723.89,South
CUST-21196,2024-10-23,Standard,Annual,2,37.26,Yes,Product Bug,74.52,South
CUST-21197,2024-02-25,Standard,Monthly,5,39.51,No,N/A,197.55,East
CUST-21198,2025-01-07,Standard,Monthly,13,37.27,Yes,Customer Support,484.51,West
CUST-21199,2025-03-02,Premium,Annual,20,75.07,Yes,Product Bug,1501.4,South
CUST-21200,2025-04-07,Standard,Monthly,15,39.24,No,N/A,588.6,East
CUST-21202,2024-10-05,Premium,Monthly,18,79.9,No,N/A,1438.2,South
CUST-21203,2024-05-27,Standard,Monthly,21,40.84,No,N/A,857.64,West
CUST-21206,2025-04-06,Basic,Monthly,1,15.61,Yes,Product Bug,15.61,West
CUST-21207,2024-09-29,Premium,Monthly,19,77.31,No,N/A,1468.89,West
CUST-21208,2025-05-15,Standard,Annual,16,39.83,No,N/A,637.28,South
CUST-21209,2024-06-15,Premium,Annual,3,81.49,Yes,Product Bug,244.47,East
CUST-21210,2024-05-14,Basic,Monthly,4,15.38,No,N/A,61.52,West
CUST-21211,2024-09-24,Basic,Annual,2,15.54,Yes,Price,31.08,East
CUST-21212,2024-10-21,Standard,Monthly,9,40.16,No,N/A,361.44,North
CUST-21368,2024-12-28,Basic,Annual,10,14.59,Yes,Product Bug,145.9,South
CUST-21213,2025-03-05,Standard,Monthly,4,37.28,No,N/A,149.12,East
CUST-21214,2025-01-22,Basic,Annual,24,15.64,No,N/A,375.36,North
CUST-21215,2025-01-03,Standard,Annual,0,37.91,No,N/A,0.0,East
CUST-21216,2024-04-06,Standard,Monthly,21,37.74,Yes,Product Bug,792.54,East
CUST-21217,2024-11-01,Standard,Monthly,14,39.34,No,N/A,550.76,North
CUST-21218,2024-06-22,Standard,Annual,14,40.79,No,N/A,571.06,East
CUST-21219,2025-01-11,Premium,Monthly,22,75.92,Yes,Customer Support,1670.24,North
CUST-21220,2024-12-10,Premium,Annual,7,78.98,No,N/A,552.86,South
CUST-21222,2024-03-23,Basic,Monthly,9,15.26,Yes,Customer Support,137.34,East
CUST-21223,2024-11-22,Premium,Monthly,4,75.1,Yes,Competitor,300.4,West
CUST-21224,2024-01-13,Premium,Annual,0,81.46,No,N/A,0.0,South
CUST-21225,2024-02-19,Basic,Annual,19,15.02,No,N/A,285.38,East
CUST-21226,2025-01-25,Premium,Annual,14,79.89,No,N/A,1118.46,North
CUST-21228,2025-02-09,Premium,Annual,7,79.02,Yes,Customer Support,553.14,East
CUST-21229,2024-04-11,Standard,Annual,12,39.18,Yes,No_Reason,470.16,West
CUST-21230,2024-06-03,Standard,Monthly,1,40.76,No,N/A,40.76,North
CUST-21231,2024-06-17,Standard,Annual,15,37.21,No,N/A,558.15,North
CUST-21232,2024-10-19,Standard,Annual,13,37.4,No,N/A,486.2,West
CUST-21233,2024-07-17,Standard,Monthly,3,39.0,Yes,Product Bug,117.0,North
CUST-21234,2024-12-28,Standard,Annual,4,37.22,No,N/A,148.88,West
CUST-21235,2024-07-31,Standard,Annual,6,37.63,No,N/A,225.78,East
CUST-21237,2024-10-13,Basic,Monthly,0,14.61,Yes,Product Bug,0.0,South
CUST-21238,2025-01-02,Standard,Monthly,24,38.57,No,N/A,925.68,South
CUST-21239,2025-03-02,Premium,Monthly,2,81.47,No,N/A,162.94,East
CUST-21240,2024-12-07,Premium,Monthly,10,78.45,No,N/A,784.5,South
CUST-21241,2024-08-04,Standard,Monthly,0,37.62,Yes,Product Bug,0.0,North
CUST-21242,2024-10-27,Premium,Monthly,8,80.83,No,N/A,646.64,West
CUST-21243,2025-04-29,Premium,Annual,23,75.28,No,N/A,1731.44,West
CUST-21244,2025-03-31,Standard,Annual,14,38.11,Yes,Competitor,533.54,South
CUST-21245,2024-02-19,Standard,Annual,17,38.24,No,N/A,650.08,West
CUST-21246,2025-04-29,Basic,Monthly,21,14.57,No,N/A,305.97,West
CUST-21247,2025-03-31,Premium,Monthly,12,77.95,No,N/A,935.4,South
CUST-21248,2024-10-20,Standard,Annual,16,37.43,No,N/A,598.88,South
CUST-21250,2025-03-09,Standard,Monthly,9,37.74,Yes,Price,339.66,West
CUST-21251,2024-10-09,Premium,Monthly,3,75.62,Yes,Product Bug,226.86,East
CUST-21253,2024-11-24,Premium,Annual,22,77.33,Yes,No_Reason,1701.26,North
CUST-21254,2024-12-24,Premium,Monthly,5,80.18,Yes,Competitor,400.9,West
CUST-21255,2024-07-21,Basic,Monthly,9,14.38,Yes,Customer Support,129.42,North
CUST-21257,2024-11-30,Standard,Monthly,18,38.3,Yes,Product Bug,689.4,West
CUST-21258,2025-04-28,Basic,Monthly,10,14.36,Yes,Competitor,143.6,South
CUST-21259,2025-01-24,Premium,Annual,16,81.73,No,N/A,1307.68,South
CUST-21260,2024-02-26,Premium,Monthly,1,75.7,No,N/A,75.7,South
CUST-21261,2024-06-15,Standard,Monthly,1,38.34,Yes,No_Reason,38.34,East
CUST-21262,2024-08-04,Basic,Monthly,12,14.95,Yes,Competitor,179.4,East
CUST-21263,2024-01-12,Basic,Monthly,10,15.19,No,N/A,151.9,North
CUST-21264,2024-02-10,Standard,Annual,2,37.49,Yes,No_Reason,74.98,East
CUST-21265,2024-05-12,Premium,Monthly,8,77.72,Yes,Product Bug,621.76,South
CUST-21266,2024-09-05,Premium,Annual,24,81.79,No,N/A,1962.96,South
CUST-21267,2025-04-26,Standard,Annual,15,38.88,Yes,Product Bug,583.2,North
CUST-21268,2025-04-07,Premium,Annual,23,75.3,No,N/A,1731.9,North
CUST-21269,2025-01-28,Premium,Annual,11,81.36,No,N/A,894.96,West
CUST-21270,2024-10-13,Premium,Monthly,5,77.31,No,N/A,386.55,North
CUST-21273,2024-11-06,Premium,Annual,22,76.33,Yes,Competitor,1679.26,East
CUST-21274,2024-09-12,Basic,Annual,2,14.62,Yes,Customer Support,29.24,East
CUST-21275,2025-01-28,Standard,Annual,16,40.3,No,N/A,644.8,East
CUST-21277,2024-02-11,Premium,Annual,23,76.4,No,N/A,1757.2,South
CUST-21278,2024-06-22,Standard,Monthly,12,37.19,No,N/A,446.28,West
CUST-21279,2024-12-25,Premium,Monthly,14,79.63,No,N/A,1114.82,South
CUST-21280,2024-07-14,Premium,Annual,14,82.49,No,N/A,1154.86,East
CUST-21281,2024-04-17,Standard,Monthly,2,37.84,No,N/A,75.68,West
CUST-21282,2024-10-19,Premium,Monthly,9,76.48,No,N/A,688.32,East
CUST-21283,2025-01-19,Premium,Monthly,18,80.33,No,N/A,1445.94,East
CUST-21284,2024-02-03,Standard,Annual,6,37.41,No,N/A,224.46,West
CUST-21285,2024-06-19,Premium,Monthly,16,81.66,Yes,Product Bug,1306.56,South
CUST-21286,2025-02-18,Premium,Monthly,13,81.52,No,N/A,1059.76,South
CUST-21287,2024-07-14,Premium,Annual,10,79.85,No,N/A,798.5,East
CUST-21288,2024-02-03,Premium,Monthly,5,78.96,Yes,Price,394.8,East
CUST-21289,2024-08-19,Basic,Annual,11,14.74,No,N/A,162.14,East
CUST-21290,2024-01-05,Standard,Annual,1,38.81,Yes,Customer Support,38.81,West
CUST-21291,2024-11-13,Basic,Annual,17,15.34,No,N/A,260.78,East
CUST-21292,2024-09-05,Premium,Monthly,23,77.34,Yes,Product Bug,1778.82,North
CUST-21293,2024-01-02,Premium,Monthly,15,75.28,No,N/A,1129.2,North
CUST-21294,2024-05-10,Premium,Monthly,21,78.69,Yes,Product Bug,1652.49,West
CUST-21297,2025-05-11,Standard,Monthly,24,37.48,Yes,Competitor,899.52,South
CUST-21298,2024-04-12,Basic,Monthly,11,14.95,Yes,Price,164.45,North
CUST-21299,2024-08-21,Basic,Monthly,6,14.3,No,N/A,85.8,North
CUST-21300,2024-03-01,Standard,Annual,3,40.63,Yes,Product Bug,121.89,South
CUST-21301,2024-12-26,Standard,Monthly,0,40.81,Yes,Customer Support,0.0,East
CUST-21302,2024-03-01,Premium,Monthly,5,81.59,Yes,No_Reason,407.95,North
CUST-21303,2024-07-07,Standard,Annual,10,39.64,No,N/A,396.4,South
CUST-21304,2024-02-08,Basic,Monthly,16,15.73,No,N/A,251.68,North
CUST-21305,2024-09-17,Basic,Monthly,1,14.49,Yes,Customer Support,14.49,South
CUST-21307,2024-05-02,Standard,Annual,15,37.5,No,N/A,562.5,North
CUST-21309,2024-05-10,Standard,Monthly,5,37.66,Yes,Product Bug,188.3,North
CUST-21310,2024-01-27,Basic,Annual,24,15.44,Yes,Price,370.56,South
CUST-21311,2024-11-25,Standard,Monthly,6,38.83,No,N/A,232.98,South
CUST-21314,2025-01-06,Basic,Monthly,6,15.02,No,N/A,90.12,East
CUST-21315,2024-05-05,Premium,Annual,9,82.5,No,N/A,742.5,West
CUST-21316,2024-09-13,Standard,Annual,1,37.77,Yes,No_Reason,37.77,West
CUST-21317,2024-12-07,Basic,Monthly,23,14.25,No,N/A,327.75,North
CUST-21318,2024-07-30,Basic,Annual,8,14.81,No,N/A,118.48,South
CUST-21319,2025-03-28,Premium,Annual,6,80.46,No,N/A,482.76,South
CUST-21320,2024-01-22,Standard,Monthly,10,40.48,No,N/A,404.8,East
CUST-21322,2024-06-06,Basic,Annual,9,15.05,No,N/A,135.45,East
CUST-21324,2024-05-21,Basic,Monthly,6,15.33,No,N/A,91.98,East
CUST-21325,2024-03-26,Standard,Monthly,3,39.93,Yes,Competitor,119.79,East
CUST-21326,2024-10-16,Premium,Annual,15,82.4,Yes,Competitor,1236.0,North
CUST-21327,2024-02-01,Premium,Monthly,24,77.0,Yes,No_Reason,1848.0,South
CUST-21328,2025-01-27,Basic,Annual,7,15.48,Yes,Product Bug,108.36,North
CUST-21329,2024-12-03,Premium,Annual,8,79.23,No,N/A,633.84,East
CUST-21330,2025-03-21,Standard,Monthly,3,37.71,No,N/A,113.13,North
CUST-21331,2024-12-03,Standard,Monthly,4,38.75,Yes,No_Reason,155.0,East
CUST-21332,2024-09-23,Standard,Monthly,10,38.74,No,N/A,387.4,North
CUST-21333,2025-02-25,Standard,Monthly,16,38.04,Yes,Product Bug,608.64,East
CUST-21334,2024-01-14,Standard,Monthly,14,39.14,Yes,Product Bug,547.96,West
CUST-21335,2025-04-13,Standard,Annual,20,39.37,No,N/A,787.4,South
CUST-21336,2024-01-16,Standard,Annual,14,37.94,No,N/A,531.16,South
CUST-21337,2024-02-17,Standard,Annual,17,39.94,No,N/A,678.98,North
CUST-21338,2024-11-13,Premium,Monthly,18,80.12,No,N/A,1442.16,South
CUST-21341,2024-06-21,Premium,Monthly,16,79.08,Yes,No_Reason,1265.28,West
CUST-21343,2024-10-04,Premium,Monthly,0,80.25,Yes,Product Bug,0.0,South
CUST-21344,2024-01-13,Standard,Annual,11,38.4,No,N/A,422.4,North
CUST-21345,2025-01-31,Premium,Monthly,14,79.17,No,N/A,1108.38,South
CUST-21347,2025-04-24,Premium,Annual,0,80.39,Yes,No_Reason,0.0,South
CUST-21348,2025-03-21,Premium,Monthly,13,82.36,No,N/A,1070.68,East
CUST-21349,2024-02-17,Premium,Monthly,7,76.94,No,N/A,538.58,North
CUST-21350,2024-09-06,Premium,Annual,1,82.58,No,N/A,82.58,East
CUST-21351,2024-04-14,Basic,Annual,1,14.99,No,N/A,14.99,West
CUST-21352,2024-11-03,Basic,Monthly,17,14.53,Yes,Competitor,247.01,West
CUST-21353,2024-06-30,Standard,Annual,16,37.78,Yes,Price,604.48,North
CUST-21354,2024-06-18,Premium,Annual,13,78.86,No,N/A,1025.18,East
CUST-21355,2024-01-09,Premium,Annual,8,81.3,Yes,Competitor,650.4,West
CUST-21357,2024-01-31,Basic,Monthly,7,15.23,Yes,Price,106.61,East
CUST-21358,2024-12-20,Standard,Annual,11,38.94,No,N/A,428.34,South
CUST-21359,2024-03-11,Premium,Annual,6,81.76,No,N/A,490.56,South
CUST-21360,2024-12-14,Basic,Monthly,4,14.76,No,N/A,59.04,East
CUST-21361,2024-04-29,Premium,Annual,20,80.33,No,N/A,1606.6,West
CUST-21362,2025-02-15,Basic,Annual,13,14.55,No,N/A,189.15,West
CUST-21364,2024-01-24,Basic,Monthly,10,15.29,Yes,Customer Support,152.9,West
CUST-21365,2024-12-04,Standard,Monthly,19,38.32,Yes,Competitor,728.08,South
CUST-21366,2024-11-19,Basic,Monthly,11,14.8,Yes,Customer Support,162.8,East
CUST-21367,2024-01-26,Standard,Monthly,10,40.56,Yes,Product Bug,405.6,North
CUST-21369,2025-03-29,Premium,Annual,6,78.18,No,N/A,469.08,West
CUST-21370,2024-08-02,Premium,Annual,19,75.76,No,N/A,1439.44,North
CUST-21371,2025-01-23,Standard,Monthly,21,39.87,Yes,Price,837.27,North
CUST-21374,2024-10-06,Basic,Annual,0,15.26,No,N/A,0.0,East
CUST-21375,2024-08-08,Basic,Annual,4,14.58,No,N/A,58.32,South
CUST-21376,2025-02-16,Basic,Annual,3,14.61,Yes,No_Reason,43.83,East
CUST-21377,2024-07-02,Standard,Annual,0,38.14,No,N/A,0.0,North
CUST-21378,2024-05-03,Premium,Monthly,22,81.05,No,N/A,1783.1,North
CUST-21379,2024-07-17,Basic,Annual,21,14.29,No,N/A,300.09,South
CUST-21380,2024-12-29,Premium,Monthly,12,75.93,No,N/A,911.16,North
CUST-21382,2024-03-06,Standard,Annual,8,37.86,Yes,Price,302.88,West
CUST-21383,2025-05-05,Standard,Annual,5,38.87,No,N/A,194.35,South
CUST-21384,2024-12-13,Premium,Monthly,17,78.96,No,N/A,1342.32,West
CUST-21385,2024-03-16,Basic,Monthly,22,15.18,No,N/A,333.96,North
CUST-21386,2024-02-28,Standard,Monthly,21,39.52,Yes,Customer Support,829.92,East
CUST-21387,2024-10-13,Standard,Annual,5,40.0,No,N/A,200.0,South
CUST-21388,2025-05-10,Basic,Monthly,7,15.37,Yes,Customer Support,107.59,South
CUST-21389,2024-08-11,Standard,Monthly,20,37.55,No,N/A,751.0,East
CUST-21390,2025-01-17,Premium,Monthly,23,75.54,Yes,No_Reason,1737.42,North
CUST-21391,2024-08-30,Premium,Annual,0,82.04,Yes,Competitor,0.0,West
CUST-21392,2024-09-09,Standard,Annual,24,37.43,No,N/A,898.32,West
CUST-21393,2024-01-31,Premium,Annual,19,78.09,No,N/A,1483.71,East
CUST-21394,2025-01-12,Standard,Annual,4,37.61,Yes,Price,150.44,West
CUST-21395,2024-04-29,Premium,Annual,2,80.67,Yes,No_Reason,161.34,North
CUST-21396,2025-04-14,Standard,Annual,17,38.74,No,N/A,658.58,East
CUST-21397,2024-03-04,Basic,Annual,14,14.54,No,N/A,203.56,North
CUST-21402,2024-03-07,Premium,Monthly,20,76.64,Yes,No_Reason,1532.8,South
CUST-21404,2024-02-27,Standard,Monthly,12,40.05,No,N/A,480.6,East
CUST-21405,2024-06-22,Standard,Annual,1,39.75,No,N/A,39.75,North
CUST-21406,2024-07-05,Premium,Annual,9,79.65,No,N/A,716.85,North
CUST-21409,2025-03-26,Premium,Annual,15,79.68,No,N/A,1195.2,West
CUST-21410,2024-01-11,Basic,Monthly,14,15.17,No,N/A,212.38,South
CUST-21411,2025-01-16,Standard,Monthly,21,37.18,Yes,Customer Support,780.78,East
CUST-21413,2025-01-17,Standard,Monthly,5,38.04,No,N/A,190.2,North
CUST-21414,2024-05-03,Premium,Monthly,7,76.31,No,N/A,534.17,East
CUST-21415,2024-10-07,Basic,Monthly,8,15.74,Yes,Competitor,125.92,North
CUST-21416,2024-04-09,Standard,Annual,4,38.01,No,N/A,152.04,West
CUST-21417,2025-01-11,Standard,Monthly,8,37.93,Yes,Competitor,303.44,South
CUST-21932,2025-04-25,Premium,Annual,17,75.21,Yes,Customer Support,1278.57,East
CUST-21418,2024-05-28,Basic,Monthly,8,14.34,Yes,Product Bug,114.72,East
CUST-21419,2024-06-30,Standard,Annual,9,37.67,No,N/A,339.03,West
CUST-21420,2024-03-16,Premium,Monthly,2,82.0,No,N/A,164.0,South
CUST-21421,2024-01-10,Premium,Annual,13,81.51,No,N/A,1059.63,West
CUST-21422,2024-05-05,Standard,Monthly,19,37.28,No,N/A,708.32,West
CUST-21423,2024-04-18,Premium,Monthly,23,82.16,No,N/A,1889.68,East
CUST-21424,2024-04-13,Standard,Monthly,22,40.73,No,N/A,896.06,West
CUST-21427,2024-09-14,Standard,Monthly,4,39.19,No,N/A,156.76,East
CUST-21428,2024-07-31,Basic,Monthly,5,14.66,Yes,Customer Support,73.3,East
CUST-21429,2024-08-06,Premium,Annual,10,81.36,No,N/A,813.6,East
CUST-21430,2024-08-21,Standard,Monthly,14,39.04,Yes,Customer Support,546.56,West
CUST-21431,2025-03-07,Standard,Annual,20,37.68,No,N/A,753.6,West
CUST-21432,2024-09-19,Premium,Annual,13,81.43,Yes,Competitor,1058.59,North
CUST-21433,2025-01-01,Basic,Annual,3,15.0,Yes,No_Reason,45.0,South
CUST-21434,2024-11-21,Standard,Monthly,7,39.45,Yes,Competitor,276.15,North
CUST-21435,2025-03-11,Standard,Annual,7,39.91,No,N/A,279.37,North
CUST-21436,2024-10-16,Premium,Annual,12,77.43,Yes,Product Bug,929.16,East
CUST-21437,2024-10-17,Standard,Annual,13,39.44,No,N/A,512.72,East
CUST-21438,2025-01-05,Premium,Annual,4,79.16,No,N/A,316.64,West
CUST-21440,2024-10-04,Standard,Monthly,4,38.51,No,N/A,154.04,South
CUST-21441,2025-01-18,Premium,Annual,15,75.73,No,N/A,1135.95,South
CUST-21442,2024-06-27,Basic,Monthly,19,14.58,No,N/A,277.02,East
CUST-21443,2024-08-04,Premium,Monthly,6,75.86,No,N/A,455.16,East
CUST-21444,2025-04-20,Premium,Annual,23,82.75,No,N/A,1903.25,South
CUST-21445,2024-03-18,Basic,Monthly,23,15.27,Yes,Customer Support,351.21,South
CUST-21446,2024-10-19,Standard,Monthly,7,39.65,No,N/A,277.55,East
CUST-21447,2024-02-27,Basic,Annual,5,14.87,Yes,No_Reason,74.35,East
CUST-21448,2024-02-29,Basic,Annual,9,15.43,Yes,Competitor,138.87,South
CUST-21451,2025-03-17,Standard,Annual,20,38.53,No,N/A,770.6,North
CUST-21452,2024-11-12,Basic,Monthly,4,15.38,Yes,Competitor,61.52,West
CUST-21453,2024-04-18,Basic,Monthly,3,15.0,No,N/A,45.0,South
CUST-21454,2025-03-16,Premium,Annual,20,76.8,No,N/A,1536.0,West
CUST-21455,2024-05-28,Standard,Monthly,4,40.21,Yes,Price,160.84,East
CUST-21456,2024-04-25,Premium,Monthly,5,76.54,Yes,Customer Support,382.7,East
CUST-21457,2024-04-14,Premium,Monthly,14,79.31,No,N/A,1110.34,East
CUST-21458,2024-10-17,Standard,Monthly,18,38.61,Yes,Product Bug,694.98,North
CUST-21459,2025-04-02,Basic,Monthly,5,14.68,Yes,Price,73.4,West
CUST-21460,2025-02-06,Standard,Annual,13,40.44,No,N/A,525.72,North
CUST-21461,2024-07-05,Standard,Monthly,14,39.23,Yes,Price,549.22,South
CUST-21462,2024-08-23,Standard,Monthly,2,40.4,Yes,Competitor,80.8,North
CUST-21463,2024-07-16,Standard,Monthly,22,40.15,Yes,Product Bug,883.3,North
CUST-21464,2024-11-18,Premium,Monthly,22,81.06,No,N/A,1783.32,West
CUST-21466,2024-08-26,Premium,Monthly,6,78.84,Yes,Price,473.04,South
CUST-21467,2024-06-01,Basic,Annual,5,14.8,Yes,Customer Support,74.0,South
CUST-21468,2024-08-27,Premium,Annual,11,75.8,No,N/A,833.8,East
CUST-21470,2024-03-04,Standard,Monthly,7,37.92,No,N/A,265.44,East
CUST-21471,2024-06-23,Premium,Monthly,11,82.91,Yes,Competitor,912.01,West
CUST-21472,2024-07-23,Basic,Monthly,19,14.28,Yes,No_Reason,271.32,East
CUST-21474,2024-07-18,Premium,Monthly,2,81.09,Yes,Product Bug,162.18,North
CUST-21475,2024-04-08,Premium,Annual,7,76.75,No,N/A,537.25,West
CUST-21477,2024-06-06,Premium,Monthly,15,76.19,No,N/A,1142.85,North
CUST-21478,2024-03-19,Basic,Annual,7,15.45,Yes,Price,108.15,West
CUST-21479,2024-10-14,Basic,Monthly,15,15.33,No,N/A,229.95,North
CUST-21481,2024-07-27,Basic,Monthly,5,14.96,Yes,No_Reason,74.8,East
CUST-21482,2025-02-27,Premium,Monthly,13,81.89,Yes,No_Reason,1064.57,East
CUST-21483,2024-08-13,Premium,Monthly,0,76.97,No,N/A,0.0,South
CUST-21485,2024-08-12,Standard,Annual,16,39.38,No,N/A,630.08,South
CUST-21486,2024-04-02,Premium,Annual,19,77.28,No,N/A,1468.32,North
CUST-21487,2024-10-18,Premium,Monthly,16,79.27,No,N/A,1268.32,North
CUST-21488,2024-05-09,Premium,Annual,14,75.35,Yes,No_Reason,1054.9,South
CUST-21489,2024-11-05,Premium,Annual,4,77.21,No,N/A,308.84,South
CUST-21490,2024-12-14,Standard,Annual,6,37.21,Yes,Product Bug,223.26,West
CUST-21491,2024-06-24,Basic,Annual,3,15.7,Yes,No_Reason,47.1,South
CUST-21492,2024-07-20,Standard,Monthly,1,37.2,No,N/A,37.2,West
CUST-21493,2024-05-17,Standard,Monthly,2,38.08,No,N/A,76.16,West
CUST-21494,2024-01-19,Premium,Annual,21,82.32,Yes,Customer Support,1728.72,East
CUST-21495,2025-04-12,Premium,Annual,21,82.55,No,N/A,1733.55,West
CUST-21496,2024-12-07,Basic,Annual,3,14.67,Yes,Competitor,44.01,South
CUST-21497,2025-01-02,Standard,Annual,7,38.55,Yes,Competitor,269.85,South
CUST-21498,2024-01-02,Premium,Annual,7,80.79,No,N/A,565.53,South
CUST-21500,2024-11-26,Premium,Monthly,5,76.55,Yes,No_Reason,382.75,South
CUST-21502,2024-04-10,Basic,Annual,23,15.28,No,N/A,351.44,West
CUST-21503,2024-09-04,Standard,Monthly,1,39.5,Yes,Product Bug,39.5,South
CUST-21505,2024-02-20,Premium,Annual,13,78.88,No,N/A,1025.44,South
CUST-21506,2024-08-10,Premium,Monthly,19,80.97,No,N/A,1538.43,West
CUST-21508,2024-09-26,Standard,Annual,13,40.13,No,N/A,521.69,North
CUST-21509,2024-10-14,Standard,Monthly,24,39.16,No,N/A,939.84,West
CUST-21511,2024-01-09,Premium,Annual,22,80.39,No,N/A,1768.58,East
CUST-21512,2025-03-10,Basic,Monthly,11,15.53,Yes,Price,170.83,West
CUST-21513,2024-08-11,Basic,Annual,10,15.46,No,N/A,154.6,South
CUST-21514,2025-05-12,Premium,Annual,20,79.61,No,N/A,1592.2,East
CUST-21515,2024-01-24,Premium,Monthly,6,78.35,Yes,Price,470.1,North
CUST-21516,2024-10-02,Premium,Annual,24,79.47,No,N/A,1907.28,North
CUST-21517,2024-05-01,Standard,Annual,12,38.26,No,N/A,459.12,North
CUST-21519,2024-01-25,Standard,Monthly,0,39.64,Yes,No_Reason,0.0,South
CUST-21520,2024-04-27,Basic,Annual,12,14.69,No,N/A,176.28,North
CUST-21521,2025-03-21,Basic,Annual,5,14.79,Yes,Competitor,73.95,West
CUST-21522,2024-05-12,Standard,Monthly,7,39.36,No,N/A,275.52,West
CUST-21523,2024-01-29,Basic,Monthly,3,15.43,Yes,Product Bug,46.29,East
CUST-21524,2024-11-04,Premium,Monthly,19,75.39,No,N/A,1432.41,West
