Transaction_ID,Date,Customer_ID,Segment,Product_Name,Category,Quantity,Unit_Price,Revenue,Cost,Profit,Region
TXN-11496,2025-08-18,CUST-1024,Home Office,Executive Wooden Desk,Furniture,3,438.76,1316.28,776.08,540.2,North
TXN-11497,2025-06-18,CUST-1060,Home Office,Filing Cabinet 3-Drawer,Furniture,3,144.68,434.04,235.47,198.57,South
TXN-11498,2025-04-12,CUST-1142,Corporate,Wireless Mouse M2,Technology,8,25.24,201.92,82.38,119.54,West
TXN-11499,2025-05-28,CUST-1003,Corporate,Filing Cabinet 3-Drawer,Furniture,2,149.17,298.34,163.73,134.61,East
TXN-11500,2025-12-22,CUST-1125,Corporate,Sticky Notes Pastel,Office Supplies,5,7.96,39.8,9.82,29.98,East
TXN-11501,2025-08-25,CUST-1014,Corporate,Ergonomic Chair,Furniture,5,248.14,1240.7,796.9,443.8,South
TXN-11502,2025-09-13,CUST-1040,Corporate,High-Speed USB-C Cable,Technology,2,18.24,36.48,10.85,25.63,West
TXN-11503,2025-04-29,CUST-1038,Corporate,Filing Cabinet 3-Drawer,Furniture,6,147.97,887.82,485.99,401.83,West
TXN-11504,2025-09-27,CUST-1072,Consumer,Gel Pens (Pack of 12),Office Supplies,7,14.73,103.11,31.27,71.84,West
TXN-11505,2025-05-12,CUST-1101,Home Office,UltraWide Monitor 34,Technology,10,394.06,3940.6,2879.79,1060.81,South
TXN-11506,2025-02-12,CUST-1128,Home Office,UltraWide Monitor 34,Technology,5,415.76,2078.8,1525.63,553.17,East
TXN-11507,2025-04-06,CUST-1109,Corporate,Wireless Mouse M2,Technology,1,23.81,23.81,9.56,14.25,South
TXN-11508,2025-10-19,CUST-1034,Corporate,UltraWide Monitor 34,Technology,4,385.2,1540.8,1121.39,419.41,South
TXN-11509,2025-09-21,CUST-1031,Corporate,Premium Notebook A5,Office Supplies,2,12.48,24.96,8.71,16.25,East
TXN-11510,2025-08-03,CUST-1088,Corporate,Premium Notebook A5,Office Supplies,10,12.03,120.3,42.07,78.23,West
TXN-11511,2025-06-20,CUST-1033,Consumer,Premium Notebook A5,Office Supplies,4,11.83,47.32,16.53,30.79,East
TXN-11512,2025-04-29,CUST-1064,Corporate,Filing Cabinet 3-Drawer,Furniture,10,145.63,1456.3,789.02,667.28,South
TXN-11514,2025-03-26,CUST-1018,Consumer,High-Speed USB-C Cable,Technology,9,18.88,169.92,51.64,118.28,North
TXN-11515,2025-09-10,CUST-1100,Consumer,Standing Desk Frame,Furniture,4,310.38,1241.52,744.04,497.48,South
TXN-11516,2025-04-15,CUST-1086,Home Office,Ergonomic Chair,Furniture,3,248.32,744.96,487.28,257.68,West
TXN-11517,2025-02-12,CUST-1032,Consumer,Sticky Notes Pastel,Office Supplies,10,8.31,83.1,20.78,62.32,South
TXN-11518,2025-11-26,CUST-1080,Corporate,Wireless Mouse M2,Technology,2,24.69,49.38,19.45,29.93,East
TXN-11521,2025-10-14,CUST-1129,Consumer,Standing Desk Frame,Furniture,1,302.64,302.64,181.77,120.87,East
TXN-11522,2025-04-20,CUST-1022,Home Office,Standing Desk Frame,Furniture,4,305.82,1223.28,741.55,481.73,West
TXN-11523,2025-06-08,CUST-1077,Corporate,Pro Laptop 15,Technology,6,1142.64,6855.84,4751.1,2104.74,South
TXN-11524,2025-05-06,CUST-1023,Corporate,High-Speed USB-C Cable,Technology,6,18.6,111.6,33.56,78.04,West
TXN-11525,2025-03-16,CUST-1004,Home Office,Filing Cabinet 3-Drawer,Furniture,8,151.01,1208.08,663.12,544.96,East
TXN-11526,2025-12-09,CUST-1071,Consumer,Filing Cabinet 3-Drawer,Furniture,5,143.12,715.6,386.85,328.75,East
TXN-11527,2025-09-13,CUST-1051,Consumer,UltraWide Monitor 34,Technology,2,412.19,824.38,583.33,241.05,South
TXN-11528,2025-03-23,CUST-1118,Consumer,Ergonomic Chair,Furniture,7,261.57,1830.99,1203.88,627.11,North
TXN-11529,2025-08-24,CUST-1007,Corporate,Filing Cabinet 3-Drawer,Furniture,4,145.56,582.24,318.6,263.64,South
TXN-11530,2025-05-10,CUST-1027,Corporate,Sticky Notes Pastel,Office Supplies,8,7.7,61.6,15.2,46.4,South
TXN-11531,2025-12-26,CUST-1146,Home Office,Premium Notebook A5,Office Supplies,1,11.65,11.65,4.02,7.63,West
TXN-11532,2025-05-19,CUST-1091,Corporate,Standing Desk Frame,Furniture,2,303.19,606.38,360.25,246.13,South
TXN-11533,2025-10-24,CUST-1030,Corporate,Smart Bluetooth Speaker,Technology,3,79.47,238.41,119.25,119.16,West
TXN-11534,2025-09-29,CUST-1013,Home Office,Ergonomic Chair,Furniture,5,252.88,1264.4,826.41,437.99,South
TXN-11535,2025-09-24,CUST-1031,Consumer,Smart Bluetooth Speaker,Technology,10,76.37,763.7,382.08,381.62,West
TXN-11536,2025-04-05,CUST-1098,Home Office,High-Speed USB-C Cable,Technology,5,17.99,89.95,27.13,62.82,North
TXN-11537,2025-04-21,CUST-1073,Corporate,Premium Notebook A5,Office Supplies,1,11.87,11.87,4.11,7.76,North
TXN-11538,2025-10-03,CUST-1098,Home Office,Pro Laptop 15,Technology,6,1200.38,7202.28,5076.89,2125.39,West
TXN-11540,2025-07-28,CUST-1015,Consumer,Executive Wooden Desk,Furniture,8,431.62,3452.96,2038.97,1413.99,West
TXN-11541,2025-12-05,CUST-1018,Corporate,UltraWide Monitor 34,Technology,7,392.85,2749.95,2006.09,743.86,South
TXN-11542,2025-06-09,CUST-1023,Consumer,Wireless Mouse M2,Technology,3,26.12,78.36,30.72,47.64,West
TXN-11543,2025-07-31,CUST-1023,Consumer,High-Speed USB-C Cable,Technology,5,17.31,86.55,25.69,60.86,East
TXN-11545,2025-11-17,CUST-1018,Home Office,Pro Laptop 15,Technology,8,1257.53,10060.24,7042.17,3018.07,West
TXN-11546,2025-05-04,CUST-1111,Consumer,High-Speed USB-C Cable,Technology,10,17.25,172.5,52.58,119.92,South
TXN-11547,2025-12-09,CUST-1021,Corporate,Wireless Mouse M2,Technology,9,25.84,232.56,91.23,141.33,South
TXN-11548,2025-07-20,CUST-1126,Consumer,Gel Pens (Pack of 12),Office Supplies,9,14.88,133.92,40.22,93.7,West
TXN-11549,2025-04-19,CUST-1027,Home Office,Gel Pens (Pack of 12),Office Supplies,4,14.34,57.36,17.15,40.21,North
TXN-11551,2025-10-02,CUST-1080,Consumer,Ergonomic Chair,Furniture,3,239.66,718.98,466.62,252.36,West
TXN-11552,2025-08-09,CUST-1043,Home Office,Standing Desk Frame,Furniture,6,313.41,1880.46,1110.6,769.86,East
TXN-11553,2025-07-12,CUST-1094,Home Office,High-Speed USB-C Cable,Technology,6,18.69,112.14,33.38,78.76,South
TXN-11554,2025-09-13,CUST-1085,Corporate,Sticky Notes Pastel,Office Supplies,3,8.35,25.05,6.36,18.69,North
TXN-11555,2025-12-14,CUST-1058,Consumer,Pro Laptop 15,Technology,4,1241.15,4964.6,3443.45,1521.15,North
TXN-11557,2025-06-15,CUST-1003,Home Office,Smart Bluetooth Speaker,Technology,6,82.39,494.34,248.36,245.98,West
TXN-11558,2025-10-19,CUST-1001,Home Office,Sticky Notes Pastel,Office Supplies,6,8.07,48.42,12.08,36.34,East
TXN-11559,2025-07-26,CUST-1025,Corporate,Smart Bluetooth Speaker,Technology,3,80.23,240.69,122.46,118.23,South
TXN-11560,2025-09-13,CUST-1103,Corporate,High-Speed USB-C Cable,Technology,5,18.05,90.25,26.9,63.35,North
TXN-11561,2025-07-22,CUST-1097,Home Office,Executive Wooden Desk,Furniture,7,451.72,3162.04,1891.53,1270.51,North
TXN-11562,2025-01-05,CUST-1106,Home Office,Standing Desk Frame,Furniture,4,301.41,1205.64,723.5,482.14,West
TXN-11563,2025-05-03,CUST-1136,Corporate,UltraWide Monitor 34,Technology,8,385.99,3087.92,2244.92,843.0,East
TXN-11564,2025-09-15,CUST-1004,Corporate,Standing Desk Frame,Furniture,9,313.44,2820.96,1693.42,1127.54,East
TXN-11565,2025-04-11,CUST-1071,Home Office,Smart Bluetooth Speaker,Technology,3,76.5,229.5,114.64,114.86,South
TXN-11566,2025-05-27,CUST-1026,Home Office,Wireless Mouse M2,Technology,3,25.78,77.34,30.51,46.83,West
TXN-11567,2025-05-31,CUST-1116,Corporate,Ergonomic Chair,Furniture,4,239.49,957.96,614.53,343.43,North
TXN-11568,2025-11-17,CUST-1054,Home Office,Pro Laptop 15,Technology,8,1197.58,9580.64,6661.42,2919.22,North
TXN-11570,2025-04-26,CUST-1072,Home Office,Sticky Notes Pastel,Office Supplies,8,8.09,64.72,16.48,48.24,South
TXN-11571,2025-06-04,CUST-1070,Consumer,Standing Desk Frame,Furniture,7,307.62,2153.34,1286.84,866.5,North
TXN-11572,2025-06-06,CUST-1098,Consumer,Gel Pens (Pack of 12),Office Supplies,4,15.52,62.08,18.42,43.66,North
TXN-11573,2025-05-30,CUST-1139,Home Office,Sticky Notes Pastel,Office Supplies,9,7.67,69.03,17.11,51.92,West
TXN-11574,2025-10-03,CUST-1045,Corporate,High-Speed USB-C Cable,Technology,2,18.1,36.2,10.87,25.33,North
TXN-11576,2025-06-12,CUST-1136,Home Office,Standing Desk Frame,Furniture,10,301.22,3012.2,1838.04,1174.16,West
TXN-11577,2025-03-11,CUST-1059,Home Office,Executive Wooden Desk,Furniture,10,460.44,4604.4,2786.12,1818.28,North
TXN-11579,2025-11-30,CUST-1060,Home Office,Gel Pens (Pack of 12),Office Supplies,8,14.28,114.24,34.82,79.42,West
TXN-11580,2025-11-02,CUST-1050,Corporate,Ergonomic Chair,Furniture,10,246.34,2463.4,1612.05,851.35,East
TXN-11581,2025-09-25,CUST-1080,Home Office,Standing Desk Frame,Furniture,3,301.39,904.17,548.02,356.15,North
TXN-11582,2025-07-07,CUST-1005,Home Office,Standing Desk Frame,Furniture,2,303.56,607.12,357.59,249.53,North
TXN-11583,2025-10-27,CUST-1117,Home Office,Smart Bluetooth Speaker,Technology,5,83.1,415.5,208.87,206.63,East
TXN-11584,2025-05-22,CUST-1010,Consumer,Pro Laptop 15,Technology,10,1259.16,12591.6,8741.09,3850.51,West
TXN-11586,2025-04-05,CUST-1026,Home Office,UltraWide Monitor 34,Technology,8,383.75,3070.0,2240.79,829.21,South
TXN-11587,2025-10-20,CUST-1014,Corporate,Pro Laptop 15,Technology,2,1161.08,2322.16,1647.8,674.36,South
TXN-11588,2025-01-16,CUST-1042,Consumer,High-Speed USB-C Cable,Technology,2,18.61,37.22,11.25,25.97,West
TXN-11589,2025-08-10,CUST-1003,Corporate,Pro Laptop 15,Technology,7,1140.6,7984.2,5648.82,2335.38,West
TXN-11590,2025-04-04,CUST-1085,Consumer,High-Speed USB-C Cable,Technology,9,17.27,155.43,46.13,109.3,West
TXN-11591,2025-12-20,CUST-1014,Corporate,Gel Pens (Pack of 12),Office Supplies,7,14.58,102.06,30.87,71.19,South
TXN-11593,2025-03-18,CUST-1071,Corporate,Gel Pens (Pack of 12),Office Supplies,4,14.5,58.0,17.16,40.84,South
TXN-11594,2025-04-23,CUST-1043,Corporate,Smart Bluetooth Speaker,Technology,10,83.16,831.6,407.82,423.78,North
TXN-11595,2025-05-05,CUST-1096,Consumer,Smart Bluetooth Speaker,Technology,4,76.3,305.2,151.78,153.42,South
TXN-11597,2025-01-10,CUST-1039,Home Office,Premium Notebook A5,Office Supplies,6,12.14,72.84,25.65,47.19,South
TXN-11598,2025-11-12,CUST-1021,Home Office,Standing Desk Frame,Furniture,8,305.57,2444.56,1490.2,954.36,East
TXN-11599,2025-06-03,CUST-1024,Home Office,Filing Cabinet 3-Drawer,Furniture,10,144.62,1446.2,808.14,638.06,West
TXN-11601,2025-01-26,CUST-1028,Home Office,Sticky Notes Pastel,Office Supplies,7,7.8,54.6,13.83,40.77,North
TXN-11602,2025-01-23,CUST-1063,Consumer,Standing Desk Frame,Furniture,10,303.13,3031.3,1784.53,1246.77,South
TXN-11603,2025-12-02,CUST-1148,Home Office,Premium Notebook A5,Office Supplies,7,12.49,87.43,30.4,57.03,South
TXN-11604,2025-09-30,CUST-1057,Home Office,Sticky Notes Pastel,Office Supplies,1,7.99,7.99,1.99,6.0,West
TXN-11605,2025-03-03,CUST-1054,Consumer,Pro Laptop 15,Technology,3,1202.35,3607.05,2487.78,1119.27,North
TXN-11606,2025-12-24,CUST-1134,Consumer,Executive Wooden Desk,Furniture,9,470.59,4235.31,2526.36,1708.95,South
TXN-11607,2025-08-20,CUST-1103,Corporate,Ergonomic Chair,Furniture,1,240.06,240.06,159.09,80.97,North
TXN-11608,2025-10-15,CUST-1105,Corporate,Pro Laptop 15,Technology,5,1211.2,6056.0,4202.26,1853.74,East
TXN-11610,2025-11-20,CUST-1089,Consumer,Filing Cabinet 3-Drawer,Furniture,7,156.45,1095.15,607.04,488.11,East
TXN-11611,2025-04-06,CUST-1109,Corporate,Executive Wooden Desk,Furniture,10,440.06,4400.6,2617.92,1782.68,West
TXN-11612,2025-03-03,CUST-1027,Corporate,Executive Wooden Desk,Furniture,6,430.28,2581.68,1533.78,1047.9,West
TXN-11613,2025-05-02,CUST-1114,Home Office,Gel Pens (Pack of 12),Office Supplies,7,15.55,108.85,32.62,76.23,South
TXN-11614,2025-09-25,CUST-1023,Home Office,Sticky Notes Pastel,Office Supplies,5,8.03,40.15,10.02,30.13,South
TXN-11615,2025-01-28,CUST-1127,Consumer,Gel Pens (Pack of 12),Office Supplies,9,14.33,128.97,39.14,89.83,East
TXN-11616,2025-01-05,CUST-1137,Corporate,Premium Notebook A5,Office Supplies,4,12.18,48.72,17.31,31.41,North
TXN-11617,2025-03-24,CUST-1025,Corporate,High-Speed USB-C Cable,Technology,2,18.63,37.26,11.05,26.21,West
TXN-11620,2025-03-22,CUST-1011,Corporate,Premium Notebook A5,Office Supplies,7,11.74,82.18,28.93,53.25,West
TXN-11621,2025-04-13,CUST-1145,Corporate,Filing Cabinet 3-Drawer,Furniture,4,152.83,611.32,338.37,272.95,North
TXN-11622,2025-02-17,CUST-1017,Home Office,Wireless Mouse M2,Technology,1,25.95,25.95,10.37,15.58,East
TXN-11623,2025-10-01,CUST-1143,Consumer,Pro Laptop 15,Technology,6,1143.02,6858.12,4769.82,2088.3,West
TXN-11624,2025-04-17,CUST-1075,Home Office,Wireless Mouse M2,Technology,3,24.99,74.97,29.86,45.11,North
TXN-11625,2025-11-28,CUST-1123,Home Office,Filing Cabinet 3-Drawer,Furniture,6,149.36,896.16,502.12,394.04,South
TXN-11626,2025-03-24,CUST-1119,Home Office,Ergonomic Chair,Furniture,5,243.25,1216.25,794.82,421.43,West
TXN-11627,2025-09-03,CUST-1102,Consumer,High-Speed USB-C Cable,Technology,1,17.99,17.99,5.41,12.58,North
TXN-11628,2025-07-15,CUST-1074,Corporate,Standing Desk Frame,Furniture,3,304.4,913.2,550.02,363.18,North
TXN-11629,2025-08-24,CUST-1060,Home Office,Gel Pens (Pack of 12),Office Supplies,2,15.07,30.14,9.17,20.97,West
TXN-11631,2025-03-06,CUST-1044,Home Office,Smart Bluetooth Speaker,Technology,7,78.15,547.05,268.05,279.0,South
TXN-11632,2025-02-13,CUST-1066,Corporate,Ergonomic Chair,Furniture,9,245.93,2213.37,1437.81,775.56,West
TXN-11635,2025-03-30,CUST-1065,Consumer,Filing Cabinet 3-Drawer,Furniture,5,147.06,735.3,400.96,334.34,East
TXN-11637,2025-04-15,CUST-1027,Home Office,Ergonomic Chair,Furniture,2,249.6,499.2,327.53,171.67,North
TXN-11638,2025-06-15,CUST-1084,Corporate,Ergonomic Chair,Furniture,1,259.2,259.2,169.39,89.81,South
TXN-11639,2025-09-29,CUST-1140,Corporate,Gel Pens (Pack of 12),Office Supplies,8,15.73,125.84,38.39,87.45,East
TXN-11640,2025-10-16,CUST-1067,Corporate,UltraWide Monitor 34,Technology,6,406.27,2437.62,1753.38,684.24,North
TXN-11641,2025-01-09,CUST-1101,Home Office,Sticky Notes Pastel,Office Supplies,2,7.73,15.46,3.83,11.63,West
TXN-11642,2025-05-29,CUST-1099,Home Office,Sticky Notes Pastel,Office Supplies,6,8.12,48.72,12.18,36.54,South
TXN-11643,2025-02-06,CUST-1005,Consumer,Gel Pens (Pack of 12),Office Supplies,9,15.69,141.21,42.12,99.09,West
TXN-11644,2025-07-22,CUST-1006,Home Office,Standing Desk Frame,Furniture,2,295.9,591.8,354.9,236.9,East
TXN-11645,2025-03-19,CUST-1100,Consumer,Sticky Notes Pastel,Office Supplies,2,7.66,15.32,3.82,11.5,South
TXN-11646,2025-12-10,CUST-1137,Corporate,Wireless Mouse M2,Technology,5,25.51,127.55,51.86,75.69,South
TXN-11647,2025-04-19,CUST-1010,Consumer,Filing Cabinet 3-Drawer,Furniture,4,151.34,605.36,336.16,269.2,West
TXN-11648,2025-12-04,CUST-1074,Home Office,Smart Bluetooth Speaker,Technology,10,82.02,820.2,408.95,411.25,North
TXN-11649,2025-08-04,CUST-1016,Home Office,Executive Wooden Desk,Furniture,1,450.45,450.45,273.42,177.03,South
TXN-11650,2025-06-14,CUST-1027,Corporate,Ergonomic Chair,Furniture,7,259.81,1818.67,1175.95,642.72,East
TXN-11651,2025-08-19,CUST-1084,Consumer,Executive Wooden Desk,Furniture,7,460.58,3224.06,1916.06,1308.0,North
TXN-11652,2025-04-08,CUST-1049,Corporate,Wireless Mouse M2,Technology,5,25.71,128.55,51.64,76.91,West
TXN-11653,2025-02-08,CUST-1025,Home Office,Gel Pens (Pack of 12),Office Supplies,7,14.56,101.92,30.57,71.35,North
TXN-11654,2025-12-18,CUST-1054,Corporate,Filing Cabinet 3-Drawer,Furniture,2,154.94,309.88,168.67,141.21,North
TXN-11655,2025-12-26,CUST-1107,Consumer,Gel Pens (Pack of 12),Office Supplies,4,14.31,57.24,17.07,40.17,South
TXN-11657,2025-01-21,CUST-1105,Home Office,Wireless Mouse M2,Technology,8,23.84,190.72,76.94,113.78,North
TXN-11658,2025-06-11,CUST-1018,Home Office,High-Speed USB-C Cable,Technology,4,18.8,75.2,22.29,52.91,East
TXN-11659,2025-11-14,CUST-1044,Consumer,Standing Desk Frame,Furniture,7,298.81,2091.67,1272.15,819.52,North
TXN-11662,2025-12-07,CUST-1079,Home Office,UltraWide Monitor 34,Technology,1,394.11,394.11,280.49,113.62,South
TXN-11663,2025-12-19,CUST-1117,Home Office,High-Speed USB-C Cable,Technology,7,18.05,126.35,38.6,87.75,West
TXN-11664,2025-02-18,CUST-1073,Consumer,Gel Pens (Pack of 12),Office Supplies,3,14.71,44.13,13.41,30.72,South
TXN-11665,2025-01-04,CUST-1029,Consumer,Ergonomic Chair,Furniture,4,244.09,976.36,636.39,339.97,East
TXN-11666,2025-05-26,CUST-1079,Corporate,UltraWide Monitor 34,Technology,5,389.11,1945.55,1427.26,518.29,North
TXN-11668,2025-01-10,CUST-1050,Corporate,UltraWide Monitor 34,Technology,10,402.41,4024.1,2891.72,1132.38,South
TXN-11669,2025-05-04,CUST-1020,Home Office,Sticky Notes Pastel,Office Supplies,6,7.95,47.7,11.7,36.0,South
TXN-11670,2025-12-22,CUST-1074,Home Office,Pro Laptop 15,Technology,3,1188.09,3564.27,2462.2,1102.07,South
TXN-11671,2025-12-25,CUST-1059,Consumer,Smart Bluetooth Speaker,Technology,4,81.21,324.84,159.92,164.92,West
TXN-11672,2025-09-27,CUST-1098,Corporate,Gel Pens (Pack of 12),Office Supplies,7,14.34,100.38,29.97,70.41,East
TXN-11673,2025-10-08,CUST-1036,Corporate,Pro Laptop 15,Technology,5,1187.25,5936.25,4185.65,1750.6,South
TXN-11674,2025-09-04,CUST-1148,Consumer,Standing Desk Frame,Furniture,5,308.87,1544.35,935.41,608.94,South
TXN-11675,2025-11-21,CUST-1136,Corporate,Premium Notebook A5,Office Supplies,6,12.46,74.76,26.0,48.76,West
TXN-11676,2025-09-09,CUST-1104,Home Office,Standing Desk Frame,Furniture,2,309.47,618.94,374.46,244.48,North
TXN-11677,2025-09-17,CUST-1045,Home Office,Premium Notebook A5,Office Supplies,9,12.42,111.78,38.47,73.31,South
TXN-11678,2025-11-19,CUST-1050,Corporate,Ergonomic Chair,Furniture,6,249.66,1497.96,958.99,538.97,East
TXN-11679,2025-08-12,CUST-1100,Consumer,Ergonomic Chair,Furniture,6,239.45,1436.7,918.48,518.22,West
TXN-11680,2025-05-04,CUST-1096,Consumer,Smart Bluetooth Speaker,Technology,2,78.31,156.62,77.62,79.0,South
TXN-11681,2025-11-27,CUST-1029,Corporate,High-Speed USB-C Cable,Technology,3,17.29,51.87,15.61,36.26,South
TXN-11683,2025-01-01,CUST-1076,Consumer,Smart Bluetooth Speaker,Technology,4,82.48,329.92,166.35,163.57,East
TXN-11684,2025-10-31,CUST-1131,Corporate,Wireless Mouse M2,Technology,1,24.42,24.42,9.76,14.66,North
TXN-11686,2025-09-09,CUST-1013,Consumer,Ergonomic Chair,Furniture,10,247.64,2476.4,1596.04,880.36,East
TXN-11687,2025-02-20,CUST-1150,Corporate,Filing Cabinet 3-Drawer,Furniture,2,149.95,299.9,163.78,136.12,South
TXN-11688,2025-08-25,CUST-1124,Home Office,Pro Laptop 15,Technology,6,1241.7,7450.2,5274.0,2176.2,East
TXN-11689,2025-10-18,CUST-1043,Corporate,Pro Laptop 15,Technology,6,1186.51,7119.06,4999.0,2120.06,North
TXN-11691,2025-08-23,CUST-1075,Corporate,Pro Laptop 15,Technology,6,1190.24,7141.44,4987.58,2153.86,West
TXN-11694,2025-12-02,CUST-1005,Corporate,Standing Desk Frame,Furniture,8,288.32,2306.56,1380.01,926.55,East
TXN-11695,2025-01-30,CUST-1138,Consumer,Gel Pens (Pack of 12),Office Supplies,1,15.6,15.6,4.69,10.91,West
TXN-11696,2025-08-29,CUST-1006,Consumer,Sticky Notes Pastel,Office Supplies,2,7.63,15.26,3.85,11.41,West
TXN-11697,2025-01-19,CUST-1020,Home Office,Ergonomic Chair,Furniture,8,237.54,1900.32,1240.34,659.98,South
TXN-11700,2025-09-29,CUST-1013,Home Office,High-Speed USB-C Cable,Technology,4,18.24,72.96,21.98,50.98,East
TXN-11701,2025-05-07,CUST-1128,Corporate,Filing Cabinet 3-Drawer,Furniture,2,143.13,286.26,159.7,126.56,East
TXN-11702,2025-03-23,CUST-1137,Home Office,Gel Pens (Pack of 12),Office Supplies,3,14.64,43.92,13.27,30.65,West
TXN-11703,2025-05-13,CUST-1095,Home Office,Smart Bluetooth Speaker,Technology,5,82.27,411.35,203.12,208.23,West
TXN-11704,2025-04-24,CUST-1117,Corporate,Sticky Notes Pastel,Office Supplies,1,8.14,8.14,2.07,6.07,North
TXN-11705,2025-11-30,CUST-1064,Consumer,UltraWide Monitor 34,Technology,1,405.12,405.12,288.85,116.27,South
TXN-11706,2025-12-06,CUST-1047,Home Office,Standing Desk Frame,Furniture,6,296.27,1777.62,1069.42,708.2,West
TXN-11709,2025-08-16,CUST-1041,Home Office,UltraWide Monitor 34,Technology,7,384.9,2694.3,1953.1,741.2,East
TXN-11710,2025-03-11,CUST-1127,Corporate,Premium Notebook A5,Office Supplies,6,11.95,71.7,25.46,46.24,South
TXN-11711,2025-05-18,CUST-1076,Corporate,Filing Cabinet 3-Drawer,Furniture,8,149.95,1199.6,667.1,532.5,West
TXN-11713,2025-07-31,CUST-1050,Home Office,Executive Wooden Desk,Furniture,7,438.43,3069.01,1846.93,1222.08,East
TXN-11714,2025-05-26,CUST-1130,Consumer,Wireless Mouse M2,Technology,7,24.82,173.74,68.3,105.44,East
TXN-11716,2025-02-04,CUST-1018,Corporate,UltraWide Monitor 34,Technology,8,416.61,3332.88,2445.67,887.21,North
TXN-11717,2025-07-21,CUST-1026,Corporate,Gel Pens (Pack of 12),Office Supplies,2,15.37,30.74,9.05,21.69,West
TXN-11718,2025-12-01,CUST-1039,Consumer,High-Speed USB-C Cable,Technology,5,17.78,88.9,27.07,61.83,North
TXN-11719,2025-07-30,CUST-1068,Home Office,Smart Bluetooth Speaker,Technology,3,79.96,239.88,122.12,117.76,South
TXN-11720,2025-05-28,CUST-1006,Consumer,Pro Laptop 15,Technology,7,1152.07,8064.49,5556.43,2508.06,East
TXN-11722,2025-11-11,CUST-1087,Corporate,UltraWide Monitor 34,Technology,6,401.9,2411.4,1715.95,695.45,South
TXN-11723,2025-12-22,CUST-1022,Corporate,Smart Bluetooth Speaker,Technology,4,82.4,329.6,166.58,163.02,West
TXN-11724,2025-04-25,CUST-1118,Corporate,Smart Bluetooth Speaker,Technology,8,83.26,666.08,334.97,331.11,North
TXN-11725,2025-05-27,CUST-1102,Consumer,Executive Wooden Desk,Furniture,5,465.0,2325.0,1414.53,910.47,South
TXN-11726,2025-06-21,CUST-1043,Consumer,Premium Notebook A5,Office Supplies,9,11.6,104.4,37.22,67.18,South
TXN-11727,2025-11-21,CUST-1063,Consumer,Executive Wooden Desk,Furniture,2,455.11,910.22,545.13,365.09,North
TXN-11728,2025-05-22,CUST-1067,Home Office,Gel Pens (Pack of 12),Office Supplies,1,14.49,14.49,4.28,10.21,South
TXN-11729,2025-09-26,CUST-1051,Corporate,Premium Notebook A5,Office Supplies,2,12.4,24.8,8.65,16.15,South
TXN-11730,2025-02-05,CUST-1080,Home Office,Sticky Notes Pastel,Office Supplies,10,8.36,83.6,21.08,62.52,North
TXN-11731,2025-07-16,CUST-1013,Consumer,UltraWide Monitor 34,Technology,8,412.52,3300.16,2389.65,910.51,South
TXN-11732,2025-01-22,CUST-1068,Consumer,Premium Notebook A5,Office Supplies,10,11.84,118.4,41.24,77.16,East
TXN-11733,2025-06-01,CUST-1105,Consumer,Executive Wooden Desk,Furniture,1,439.04,439.04,268.43,170.61,South
TXN-11734,2025-08-09,CUST-1082,Home Office,Gel Pens (Pack of 12),Office Supplies,2,14.63,29.26,8.85,20.41,South
TXN-11735,2025-10-26,CUST-1080,Consumer,Standing Desk Frame,Furniture,10,304.02,3040.2,1809.83,1230.37,South
TXN-11736,2025-02-08,CUST-1100,Consumer,Smart Bluetooth Speaker,Technology,10,83.77,837.7,411.56,426.14,North
TXN-11737,2025-10-19,CUST-1082,Consumer,UltraWide Monitor 34,Technology,9,417.58,3758.22,2658.56,1099.66,East
TXN-11739,2025-08-03,CUST-1053,Consumer,Standing Desk Frame,Furniture,2,299.37,598.74,364.03,234.71,South
TXN-11740,2025-04-19,CUST-1023,Home Office,Pro Laptop 15,Technology,2,1236.42,2472.84,1725.05,747.79,West
TXN-11742,2025-09-14,CUST-1002,Consumer,Ergonomic Chair,Furniture,2,252.57,505.14,332.63,172.51,East
TXN-11744,2025-06-04,CUST-1038,Consumer,Sticky Notes Pastel,Office Supplies,5,7.73,38.65,9.48,29.17,West
TXN-11745,2025-06-26,CUST-1052,Corporate,High-Speed USB-C Cable,Technology,5,17.27,86.35,26.4,59.95,East
TXN-11746,2025-12-13,CUST-1100,Home Office,Sticky Notes Pastel,Office Supplies,7,8.37,58.59,14.44,44.15,East
TXN-11747,2025-05-30,CUST-1150,Consumer,Executive Wooden Desk,Furniture,7,455.08,3185.56,1896.36,1289.2,North
TXN-11748,2025-04-13,CUST-1092,Home Office,Ergonomic Chair,Furniture,5,262.22,1311.1,848.41,462.69,North
TXN-11749,2025-11-24,CUST-1047,Corporate,Filing Cabinet 3-Drawer,Furniture,1,147.39,147.39,80.45,66.94,West
TXN-11750,2025-04-20,CUST-1064,Home Office,Sticky Notes Pastel,Office Supplies,3,7.88,23.64,5.89,17.75,South
TXN-11752,2025-05-08,CUST-1047,Corporate,Premium Notebook A5,Office Supplies,1,11.45,11.45,3.97,7.48,East
TXN-11753,2025-03-23,CUST-1067,Corporate,High-Speed USB-C Cable,Technology,4,18.34,73.36,22.25,51.11,East
TXN-11755,2025-11-05,CUST-1075,Consumer,Pro Laptop 15,Technology,5,1219.46,6097.3,4199.82,1897.48,North
